Wavelength(um),SEBSControl,05um,1um,2um,4um,8um
8.985,0.01655517356,0.3239839611,0.2794618171,0.2021945477,0.09697452967,0.06308541433
8.986,0.01660046183,0.3260246701,0.2810676932,0.2031198662,0.09718243503,0.06330112205
8.987,0.01664574801,0.3280592187,0.2826666869,0.2040422788,0.09759810217,0.06351678011
8.988,0.01666839031,0.330116933,0.284253884,0.2049471477,0.09780586396,0.06373238851
8.989,0.01671367336,0.332168346,0.2858359247,0.2058473307,0.09822124407,0.06394794728
8.99,0.01675895433,0.3342134767,0.2874177502,0.2067501475,0.09842886239,0.06416345642
8.991,0.01680423321,0.3362554013,0.2889895234,0.2076464647,0.09884395566,0.06437891594
8.992,0.01682687187,0.338312394,0.2905463948,0.2085198999,0.09905143062,0.06459432585
8.993,0.01687214762,0.3403599742,0.2920965971,0.2093923724,0.09925885781,0.06480968617
8.994,0.01689478472,0.3424012182,0.2936434121,0.2102638831,0.09967356894,0.06480968617
8.995,0.01694005734,0.3444376551,0.2951787327,0.2111253509,0.0998808529,0.06502499691
8.996,0.01696269288,0.3464783192,0.2966929028,0.2119641051,0.1002952777,0.06524025808
8.997,0.01698532789,0.3485081307,0.298200588,0.2127983422,0.1005024185,0.06545546968
8.998,0.01700796237,0.3505331332,0.2997066537,0.213633507,0.1007095116,0.06567063174
8.999,0.01700796237,0.3525518415,0.301195006,0.2144551242,0.1011235548,0.06567063174
9,0.01703059634,0.354564275,0.3026609271,0.2152505861,0.101330505,0.06588574426
9.001,0.01703059634,0.3565689719,0.3041205685,0.2160452425,0.1015374074,0.06610080726
9.002,0.01705322979,0.3585674423,0.3055787536,0.2168390942,0.1019510695,0.06631582074
9.003,0.01705322979,0.3605552884,0.3070147354,0.2176123257,0.1021578291,0.06631582074
9.004,0.01705322979,0.3625266992,0.3084238621,0.2183613967,0.1023645411,0.06653078472
9.005,0.01705322979,0.3644934955,0.3098301234,0.2191097507,0.1025712055,0.0667456992
9.006,0.01705322979,0.3664527648,0.3112319392,0.2198573881,0.1029843916,0.0667456992
9.007,0.01705322979,0.3683943592,0.3126055838,0.2205809793,0.1031909133,0.06696056421
9.008,0.01703059634,0.3703155044,0.3139527939,0.2212805897,0.1033973874,0.06717537975
9.009,0.01703059634,0.3722322517,0.3152989403,0.2219813637,0.1036038141,0.06717537975
9.01,0.01703059634,0.3741431643,0.3166392984,0.2226797172,0.1038101931,0.06739014583
9.011,0.01700796237,0.3760223991,0.3179424825,0.2233488315,0.1042228088,0.06760486246
9.012,0.01698532789,0.3778830989,0.3192212361,0.2239995019,0.1044290454,0.06760486246
9.013,0.01698532789,0.3797339656,0.3204944629,0.224647842,0.1046352345,0.06781952966
9.014,0.01696269288,0.3815821736,0.3217684319,0.2252974241,0.1048413761,0.06781952966
9.015,0.01694005734,0.383386541,0.3229901304,0.2259125972,0.1050474702,0.06803414743
9.016,0.01691742129,0.3851700712,0.324189399,0.2265148147,0.1052535169,0.06803414743
9.017,0.01689478472,0.3869470311,0.3253849898,0.2271147841,0.1054595162,0.0682487158
9.018,0.01687214762,0.3887202627,0.3265800162,0.2277142881,0.1056654681,0.0682487158
9.019,0.01684951001,0.3904350319,0.3277094603,0.2282777888,0.1058713725,0.06846323476
9.02,0.01684951001,0.3921295946,0.328818465,0.2288284486,0.1058713725,0.06846323476
9.021,0.01682687187,0.3938166548,0.3299271833,0.22938049,0.1060772295,0.06867770434
9.022,0.01680423321,0.3955004248,0.3310325296,0.2299321361,0.1062830391,0.06867770434
9.023,0.01678159403,0.3971101116,0.3320576196,0.2304426331,0.1064888014,0.06889212453
9.024,0.01675895433,0.3987030513,0.3330688535,0.2309474793,0.1066945163,0.06889212453
9.025,0.01673631411,0.4002904013,0.3340785564,0.2314519942,0.1069001838,0.06910649536
9.026,0.01671367336,0.401873561,0.3350867307,0.2319544097,0.1069001838,0.06910649536
9.027,0.0166910321,0.4033632505,0.3359970635,0.232415847,0.1071058039,0.06910649536
9.028,0.01666839031,0.4048410074,0.3369015695,0.2328734744,0.1073113768,0.06932081684
9.029,0.01664574801,0.4063151042,0.3378033185,0.2333290635,0.1073113768,0.06932081684
9.03,0.01660046183,0.4077841863,0.3387023186,0.2337861464,0.1075169022,0.06953508897
9.031,0.01657781795,0.4091421634,0.3394921249,0.2341971117,0.1077223804,0.06953508897
9.032,0.01655517356,0.4104970266,0.3402825069,0.2346078565,0.1077223804,0.06953508897
9.033,0.01653252865,0.411848783,0.3410719431,0.2350201425,0.1079278113,0.06974931177
9.034,0.01650988321,0.4131866304,0.3418498267,0.2354269249,0.1081331948,0.06974931177
9.035,0.01648723725,0.4144108788,0.3425223412,0.2357912605,0.1081331948,0.06974931177
9.036,0.01646459077,0.4156325731,0.3431941686,0.2361554224,0.1083385311,0.06996348525
9.037,0.01644194377,0.4168517187,0.3438653094,0.2365211688,0.1083385311,0.06996348525
9.038,0.01644194377,0.4180509012,0.3445191624,0.2368779543,0.1085438201,0.06996348525
9.039,0.01641929625,0.4191366168,0.3450743497,0.2371976892,0.1085438201,0.07017760941
9.04,0.01639664821,0.4202203069,0.34562756,0.2375172902,0.1087490619,0.07017760941
9.041,0.01637399964,0.4213019753,0.346180303,0.2378367572,0.1087490619,0.07017760941
9.042,0.01637399964,0.4223550246,0.3467085114,0.2381473193,0.1089542564,0.07017760941
9.043,0.01635135056,0.4232986076,0.347144601,0.2384226838,0.1089542564,0.07039168428
9.044,0.01635135056,0.4242393234,0.3475803995,0.2386979487,0.1091594036,0.07039168428
9.045,0.01635135056,0.4251798284,0.348015907,0.2389731141,0.1091594036,0.07039168428
9.046,0.01632870095,0.4260831178,0.3484211182,0.2392376698,0.1091594036,0.07039168428
9.047,0.01632870095,0.4268820642,0.3487421067,0.2394706129,0.1093645036,0.07060570987
9.048,0.01632870095,0.4276785805,0.3490614383,0.2397034846,0.1093645036,0.07060570987
9.049,0.01635135056,0.4284753057,0.3493821113,0.2399362851,0.1095695564,0.07060570987
9.05,0.01635135056,0.4292249247,0.3496651912,0.2401567672,0.1095695564,0.07060570987
9.051,0.01635135056,0.4298764247,0.3498733036,0.2403509484,0.1095695564,0.07060570987
9.052,0.01637399964,0.430527181,0.3500813494,0.2405450799,0.109774562,0.07081968618
9.053,0.01639664821,0.4311771945,0.3502893287,0.2407391619,0.109774562,0.07081968618
9.054,0.01641929625,0.4317728246,0.3504568606,0.2409209594,0.109774562,0.07081968618
9.055,0.01644194377,0.4322776393,0.35055706,0.2410799966,0.109774562,0.07081968618
9.056,0.01646459077,0.4327806994,0.3506572439,0.2412372533,0.1099795204,0.07081968618
9.057,0.01648723725,0.4332833139,0.3507559174,0.2413962242,0.1099795204,0.07081968618
9.058,0.01650988321,0.4337255069,0.3508127227,0.2415394441,0.1099795204,0.07103361322
9.059,0.01655517356,0.4340826615,0.3508082382,0.241665176,0.1099795204,0.07103361322
9.06,0.01657781795,0.4344369863,0.3508052486,0.2417908869,0.1099795204,0.07103361322
9.061,0.01662310518,0.4347936922,0.3508007641,0.2419165771,0.1101844316,0.07103361322
9.062,0.01664574801,0.4350825371,0.3507529276,0.2420265388,0.1101844316,0.07103361322
9.063,0.0166910321,0.4352919223,0.3506527584,0.2421225242,0.1101844316,0.07103361322
9.064,0.01671367336,0.43550123,0.3505510784,0.2422167525,0.1101844316,0.07103361322
9.065,0.01675895433,0.43571046,0.3504508781,0.2423127137,0.1101844316,0.07103361322
9.066,0.01678159403,0.4358494706,0.3503042886,0.2423929629,0.1101844316,0.07124749101
9.067,0.01682687187,0.4359170148,0.3501142714,0.2424609936,0.1101844316,0.07124749101
9.068,0.01684951001,0.4359845509,0.3499241987,0.242527274,0.1101844316,0.07124749101
9.069,0.01689478472,0.436052079,0.349732573,0.2425952926,0.1101844316,0.07124749101
9.07,0.01691742129,0.4360468848,0.3494989529,0.2426476105,0.1101844316,0.07124749101
9.071,0.01694005734,0.4359793561,0.3492277884,0.2426877184,0.1101844316,0.07124749101
9.072,0.01696269288,0.4359118194,0.3489550118,0.2427278242,0.1101844316,0.07124749101
9.073,0.01698532789,0.4358442746,0.3486836206,0.2427679278,0.1101844316,0.07124749101
9.074,0.01700796237,0.4357052627,0.3483701055,0.2427940812,0.1101844316,0.07124749101
9.075,0.01700796237,0.4355116283,0.3480249145,0.2428097729,0.1101844316,0.07124749101
9.076,0.01703059634,0.4353192277,0.3476810426,0.2428254642,0.1101844316,0.07124749101
9.077,0.01703059634,0.4351267615,0.3473369893,0.2428394117,0.1101844316,0.07124749101
9.078,0.01705322979,0.4348652666,0.3469536597,0.2428411551,0.1101844316,0.07124749101
9.079,0.01705322979,0.4345593852,0.346543022,0.242832438,0.1101844316,0.07124749101
9.08,0.01705322979,0.4342520356,0.3461336316,0.2428237207,0.1101844316,0.07124749101
9.081,0.01705322979,0.4339458223,0.3457254913,0.2428167468,0.1101844316,0.07124749101
9.082,0.01705322979,0.4335768433,0.3452794086,0.2427940812,0.1101844316,0.07124749101
9.083,0.01703059634,0.433169775,0.3448134099,0.2427644406,0.1101844316,0.07124749101
9.084,0.01703059634,0.4327624142,0.3443470796,0.2427330552,0.1101844316,0.07124749101
9.085,0.01703059634,0.4323547605,0.3438804173,0.2427034122,0.1101844316,0.07124749101
9.086,0.01700796237,0.4318892595,0.3433816734,0.2426615613,0.1101844316,0.07124749101
9.087,0.01700796237,0.4313932643,0.3428659063,0.2426109884,0.1099795204,0.07103361322
9.088,0.01698532789,0.4308968362,0.3423497342,0.2425621561,0.1099795204,0.07103361322
9.089,0.01698532789,0.4303999746,0.3418316411,0.2425115765,0.1099795204,0.07103361322
9.09,0.01696269288,0.4298501689,0.341285839,0.242452272,0.1099795204,0.07103361322
9.091,0.01696269288,0.4292761785,0.3407259221,0.242385985,0.1099795204,0.07103361322
9.092,0.01694005734,0.4287002947,0.3401655293,0.2423196923,0.1099795204,0.07103361322
9.093,0.01694005734,0.4281238299,0.3396046601,0.2422533937,0.1099795204,0.07103361322
9.094,0.01691742129,0.4275006473,0.3390189632,0.2421783646,0.1099795204,0.07103361322
9.095,0.01691742129,0.4268543508,0.3384205602,0.2420980927,0.1099795204,0.07103361322
9.096,0.01691742129,0.4262073247,0.3378231402,0.2420178123,0.109774562,0.07081968618
9.097,0.01689478472,0.4255608909,0.3372251807,0.2419392689,0.109774562,0.07081968618
9.098,0.01689478472,0.4248687047,0.3366037687,0.2418519889,0.109774562,0.07081968618
9.099,0.01689478472,0.4241571218,0.3359741293,0.241761207,0.109774562,0.07081968618
9.1,0.01689478472,0.4234473137,0.3353454227,0.2416704143,0.109774562,0.07081968618
9.101,0.01689478472,0.4227339721,0.3347145889,0.2415796107,0.109774562,0.07081968618
9.102,0.01689478472,0.4219811521,0.3340662896,0.2414818101,0.109774562,0.07081968618
9.103,0.01689478472,0.4212113581,0.333411219,0.2413839968,0.1095695564,0.07081968618
9.104,0.01689478472,0.4204405388,0.3327555041,0.241284424,0.1095695564,0.07060570987
9.105,0.01689478472,0.4196673567,0.3320976062,0.241184838,0.1095695564,0.07060570987
9.106,0.01691742129,0.418859691,0.3314267442,0.2410799966,0.1095695564,0.07060570987
9.107,0.01691742129,0.4180348211,0.3307490444,0.2409751407,0.1095695564,0.07060570987
9.108,0.01691742129,0.4172114643,0.3300722001,0.2408702703,0.1095695564,0.07060570987
9.109,0.01694005734,0.4163855987,0.3293931273,0.2407636372,0.1093645036,0.07060570987
9.11,0.01694005734,0.4155276104,0.3287025461,0.2406552406,0.1093645036,0.07060570987
9.111,0.01694005734,0.4146575783,0.3280081591,0.2405450799,0.1093645036,0.07039168428
9.112,0.01696269288,0.4137862512,0.3273130539,0.2404366522,0.1093645036,0.07039168428
9.113,0.01696269288,0.412913627,0.3266172297,0.2403264598,0.1093645036,0.07039168428
9.114,0.01698532789,0.4120153344,0.3259113729,0.2402162514,0.1091594036,0.07039168428
9.115,0.01698532789,0.4111048196,0.3252001149,0.2401042772,0.1091594036,0.07039168428
9.116,0.01700796237,0.410195611,0.3244912172,0.2399940366,0.1091594036,0.07039168428
9.117,0.01700796237,0.4092836385,0.3237800177,0.2398820297,0.1091594036,0.07039168428
9.118,0.01703059634,0.408352546,0.323060276,0.2397717568,0.1091594036,0.07017760941
9.119,0.01703059634,0.4074131635,0.3223366475,0.2396614679,0.1089542564,0.07017760941
9.12,0.01703059634,0.4064722895,0.3216138074,0.2395511631,0.1089542564,0.07017760941
9.121,0.01705322979,0.4055312905,0.3208886326,0.2394408422,0.1089542564,0.07017760941
9.122,0.01707586271,0.4045764606,0.3201579865,0.2393340083,0.1089542564,0.07017760941
9.123,0.01707586271,0.4036159774,0.3194234201,0.2392289111,0.1087490619,0.07017760941
9.124,0.01709849512,0.4026539448,0.3186911976,0.2391220475,0.1087490619,0.07017760941
9.125,0.01709849512,0.401691738,0.3179550463,0.2390169211,0.1087490619,0.06996348525
9.126,0.017121127,0.4007210819,0.3172149553,0.238915285,0.1087490619,0.06996348525
9.127,0.017121127,0.3997460868,0.3164724874,0.2388153881,0.1085438201,0.06996348525
9.128,0.01714375836,0.3987708898,0.3157307877,0.238717231,0.1085438201,0.06996348525
9.129,0.01714375836,0.3977927218,0.3149867058,0.2386173081,0.1085438201,0.06996348525
9.13,0.0171663892,0.3968129625,0.3142402358,0.2385243856,0.1085438201,0.06996348525
9.131,0.0171663892,0.3958302179,0.3134913717,0.2384332053,0.1083385311,0.06996348525
9.132,0.01718901952,0.394848659,0.3127448547,0.2383420141,0.1083385311,0.06974931177
9.133,0.01721164932,0.3938627141,0.3119943575,0.2382508119,0.1083385311,0.06974931177
9.134,0.01721164932,0.3928765608,0.3112446267,0.2381648614,0.1083385311,0.06974931177
9.135,0.0172342786,0.3918916035,0.3104956666,0.23808241,0.1081331948,0.06974931177
9.136,0.0172342786,0.3909036458,0.3097443026,0.2379981951,0.1081331948,0.06974931177
9.137,0.01725690735,0.389914083,0.308993711,0.2379157257,0.1081331948,0.06974931177
9.138,0.01725690735,0.3889257267,0.3082454888,0.2378367572,0.1081331948,0.06974931177
9.139,0.01727953559,0.3879385878,0.307498051,0.2377612908,0.1079278113,0.06953508897
9.14,0.01727953559,0.3869498543,0.3067498057,0.237685817,0.1079278113,0.06953508897
9.141,0.0173021633,0.3859581097,0.3060007518,0.2376085801,0.1079278113,0.06953508897
9.142,0.0173021633,0.3849690092,0.305254088,0.2375348468,0.1079278113,0.06953508897
9.143,0.0173021633,0.3839811523,0.3045114252,0.2374628621,0.1077223804,0.06953508897
9.144,0.0173021633,0.3829902881,0.3037679684,0.2373908706,0.1077223804,0.06953508897
9.145,0.0173247905,0.3819992531,0.303023717,0.2373188724,0.1077223804,0.06953508897
9.146,0.0173247905,0.3810094768,0.3022834896,0.2372468673,0.1077223804,0.06953508897
9.147,0.0173247905,0.3800195429,0.3015473009,0.2371748554,0.1075169022,0.06932081684
9.148,0.0173247905,0.3790308854,0.3008119453,0.2371028368,0.1075169022,0.06932081684
9.149,0.0173247905,0.3780392193,0.3000742038,0.2370308113,0.1075169022,0.06932081684
9.15,0.0173247905,0.377047404,0.2993405239,0.2369570221,0.1075169022,0.06932081684
9.151,0.0173247905,0.3760583171,0.29861092,0.2368814686,0.1073113768,0.06932081684
9.152,0.0173247905,0.3750676597,0.2978821731,0.2368059076,0.1073113768,0.06932081684
9.153,0.0173247905,0.3740768707,0.2971510506,0.2367320966,0.1073113768,0.06932081684
9.154,0.0173247905,0.3730845109,0.2964240269,0.2366530055,0.1073113768,0.06932081684
9.155,0.0173247905,0.372096361,0.2957027381,0.2365721483,0.1073113768,0.06932081684
9.156,0.0173247905,0.3711066536,0.2949790864,0.2364930406,0.1071058039,0.06932081684
9.157,0.0173247905,0.3701153861,0.2942546912,0.2364121665,0.1071058039,0.06932081684
9.158,0.0173247905,0.3691254616,0.2935344318,0.2363295254,0.1071058039,0.06932081684
9.159,0.0173247905,0.3681368911,0.2928150657,0.2362415996,0.1071058039,0.06910649536
9.16,0.0173247905,0.3671467715,0.2920965971,0.2361554224,0.1071058039,0.06910649536
9.161,0.0173247905,0.3661565599,0.2913773985,0.2360674765,0.1071058039,0.06910649536
9.162,0.0173247905,0.3651677225,0.290660736,0.2359795204,0.1069001838,0.06910649536
9.163,0.01734741717,0.3641817345,0.2899466185,0.235886276,0.1069001838,0.06910649536
9.164,0.01734741717,0.3631956814,0.2892317821,0.2357947798,0.1069001838,0.06910649536
9.165,0.01734741717,0.3622066305,0.2885162261,0.2357015128,0.1069001838,0.06910649536
9.166,0.01737004332,0.361220456,0.2878015896,0.2356082344,0.1069001838,0.06910649536
9.167,0.01737004332,0.3602386492,0.2870911599,0.235511424,0.1069001838,0.06910649536
9.168,0.01739266895,0.3592568086,0.2863783784,0.2354146014,0.1066945163,0.06910649536
9.169,0.01739266895,0.3582719836,0.285666529,0.2353195272,0.1066945163,0.06910649536
9.17,0.01741529406,0.3572900847,0.2849539696,0.2352226803,0.1066945163,0.06910649536
9.171,0.01741529406,0.356314094,0.2842472917,0.2351240599,0.1066945163,0.06889212453
9.172,0.01743791865,0.3553381057,0.2835382657,0.2350254268,0.1066945163,0.06889212453
9.173,0.01743791865,0.3543606375,0.2828285373,0.234926781,0.1066945163,0.06889212453
9.174,0.01746054272,0.3533846651,0.2821214119,0.2348298843,0.1066945163,0.06889212453
9.175,0.01748316626,0.352416164,0.2814168984,0.2347312132,0.1064888014,0.06889212453
9.176,0.01750578929,0.3514491991,0.2807133497,0.2346342918,0.1064888014,0.06889212453
9.177,0.01750578929,0.3504792947,0.2800091123,0.2345355955,0.1064888014,0.06889212453
9.178,0.01752841179,0.3495124332,0.2793058447,0.2344386493,0.1064888014,0.06889212453
9.179,0.01755103378,0.3485561327,0.2786085346,0.2343434538,0.1064888014,0.06889212453
9.18,0.01757365524,0.3475999284,0.2779122124,0.2342482465,0.1064888014,0.06889212453
9.181,0.01759627618,0.3466423207,0.2772152181,0.2341530273,0.1064888014,0.06889212453
9.182,0.01759627618,0.3456848139,0.276517551,0.2340577962,0.1064888014,0.06889212453
9.183,0.01761889661,0.3447425008,0.2758308828,0.2339660811,0.1064888014,0.06867770434
9.184,0.01764151651,0.3438003416,0.2751435629,0.2338725909,0.1064888014,0.06867770434
9.185,0.01766413589,0.3428553145,0.2744555907,0.2337808536,0.1062830391,0.06867770434
9.186,0.01766413589,0.3419104418,0.2737686377,0.2336891053,0.1062830391,0.06867770434
9.187,0.01768675474,0.3409839375,0.2730944245,0.2336008754,0.1062830391,0.06867770434
9.188,0.01770937308,0.3400576484,0.2724212607,0.2335126354,0.1062830391,0.06867770434
9.189,0.01770937308,0.3391285356,0.2717457966,0.2334243852,0.1062830391,0.06867770434
9.19,0.0177319909,0.3381996386,0.2710713839,0.2333361248,0.1062830391,0.06867770434
9.191,0.0177546082,0.3372877476,0.2704131462,0.2332531508,0.1062830391,0.06867770434
9.192,0.01777722497,0.3363776563,0.269754314,0.2331684021,0.1062830391,0.06867770434
9.193,0.01777722497,0.3354663151,0.269094887,0.2330836441,0.1062830391,0.06867770434
9.194,0.01779984123,0.3345537224,0.2684348644,0.2330006428,0.1062830391,0.06867770434
9.195,0.01782245696,0.3336598228,0.2677927918,0.2329193987,0.1062830391,0.06867770434
9.196,0.01784507217,0.3327662587,0.267151843,0.2328399125,0.1062830391,0.06867770434
9.197,0.01784507217,0.3318730348,0.2665103332,0.2327586515,0.1062830391,0.06867770434
